session_id,user_id,session_date,session_duration_mins,device,plan
SESS000494,USR0037,2024-06-30,31,Web,Enterprise
SESS000495,USR0037,2024-06-25,36,Mobile,Enterprise
SESS000496,USR0037,2024-06-18,66,Mobile,Enterprise
SESS000497,USR0037,2024-06-20,88,Desktop App,Enterprise
SESS000498,USR0037,2024-06-17,77,Mobile,Enterprise
SESS000499,USR0037,2024-06-17,26,Web,Enterprise
SESS000500,USR0037,2024-06-29,24,Desktop App,Enterprise
SESS000501,USR0037,2024-06-26,40,Web,Enterprise
SESS000502,USR0037,2024-06-20,49,Web,Enterprise
SESS000503,USR0037,2024-06-30,24,Web,Enterprise
SESS000504,USR0037,2024-06-16,78,Mobile,Enterprise
SESS000505,USR0037,2024-06-26,48,Web,Enterprise
SESS000506,USR0037,2024-06-20,60,Web,Enterprise
SESS000507,USR0037,2024-06-23,35,Web,Enterprise
SESS000508,USR0037,2024-06-28,64,Mobile,Enterprise
SESS000509,USR0037,2024-06-16,87,Web,Enterprise
SESS000510,USR0037,2024-06-20,28,Web,Enterprise
SESS000511,USR0037,2024-06-26,57,Web,Enterprise
SESS000512,USR0037,2024-06-25,60,Desktop App,Enterprise
SESS000513,USR0037,2024-06-23,23,Mobile,Enterprise
SESS000514,USR0037,2024-06-16,74,Web,Enterprise
SESS000515,USR0037,2024-06-16,34,Web,Enterprise
SESS000516,USR0037,2024-06-18,77,Web,Enterprise
SESS000517,USR0037,2024-06-23,48,Mobile,Enterprise
SESS000518,USR0037,2024-06-21,42,Mobile,Enterprise
SESS000519,USR0037,2024-06-19,80,Web,Enterprise
SESS000520,USR0037,2024-06-16,29,Mobile,Enterprise
SESS000521,USR0037,2024-06-21,46,Web,Enterprise
SESS000522,USR0037,2024-06-25,76,Web,Enterprise
SESS000523,USR0037,2024-06-17,52,Desktop App,Enterprise
SESS000524,USR0037,2024-06-22,28,Web,Enterprise
SESS000525,USR0037,2024-06-17,73,Web,Enterprise
SESS000526,USR0037,2024-06-19,31,Desktop App,Enterprise
SESS000527,USR0037,2024-06-19,35,Web,Enterprise
SESS000528,USR0037,2024-06-26,64,Web,Enterprise
SESS000529,USR0037,2024-06-21,48,Web,Enterprise
SESS000530,USR0037,2024-06-21,90,Mobile,Enterprise
SESS000531,USR0037,2024-06-18,78,Mobile,Enterprise
SESS000532,USR0037,2024-06-17,23,Web,Enterprise
SESS000533,USR0037,2024-06-16,57,Mobile,Enterprise
SESS000534,USR0037,2024-06-23,90,Web,Enterprise
SESS000535,USR0037,2024-06-28,34,Mobile,Enterprise
SESS000536,USR0038,2024-05-14,16,Mobile,Trial
SESS000537,USR0038,2024-05-09,16,Web,Trial
SESS000538,USR0038,2024-05-03,11,Mobile,Trial
SESS000539,USR0038,2024-04-09,24,Mobile,Trial
SESS000540,USR0038,2024-05-23,8,Desktop App,Trial
SESS000541,USR0038,2024-04-12,14,Web,Trial
SESS000542,USR0039,2024-06-24,56,Web,Growth
SESS000543,USR0039,2024-06-24,46,Desktop App,Growth
SESS000544,USR0039,2024-06-20,23,Web,Growth
SESS000545,USR0039,2024-06-09,17,Web,Growth
SESS000546,USR0039,2024-06-15,32,Web,Growth
SESS000547,USR0039,2024-06-08,30,Web,Growth
SESS000548,USR0039,2024-06-30,35,Web,Growth
SESS000549,USR0039,2024-06-30,18,Web,Growth
SESS000550,USR0039,2024-06-17,53,Mobile,Growth
SESS000551,USR0039,2024-06-22,53,Desktop App,Growth
SESS000552,USR0039,2024-06-25,57,Desktop App,Growth
SESS000553,USR0039,2024-06-21,39,Web,Growth
SESS000554,USR0039,2024-06-25,17,Web,Growth
SESS000555,USR0039,2024-06-25,41,Mobile,Growth
SESS000556,USR0039,2024-06-08,60,Web,Growth
SESS000557,USR0039,2024-06-30,17,Web,Growth
SESS000558,USR0039,2024-06-11,50,Web,Growth
SESS000559,USR0039,2024-06-15,49,Mobile,Growth
SESS000560,USR0039,2024-06-20,51,Mobile,Growth
SESS000561,USR0039,2024-06-28,53,Web,Growth
SESS000562,USR0039,2024-06-22,52,Desktop App,Growth
SESS000563,USR0040,2024-05-21,37,Web,Starter
SESS000564,USR0040,2024-05-09,44,Web,Starter
SESS000565,USR0040,2024-05-06,28,Web,Starter
SESS000566,USR0040,2024-05-18,41,Mobile,Starter
SESS000567,USR0040,2024-05-21,19,Web,Starter
SESS000568,USR0040,2024-05-11,44,Mobile,Starter
SESS000569,USR0040,2024-05-23,41,Mobile,Starter
SESS000570,USR0040,2024-05-17,13,Web,Starter
SESS000571,USR0040,2024-05-18,23,Desktop App,Starter
SESS000572,USR0040,2024-05-19,21,Web,Starter
SESS000573,USR0040,2024-05-18,42,Web,Starter
SESS000574,USR0040,2024-05-15,40,Desktop App,Starter
SESS000575,USR0040,2024-05-17,38,Web,Starter
SESS000576,USR0040,2024-05-22,17,Web,Starter
SESS000577,USR0040,2024-05-14,12,Web,Starter
SESS000578,USR0041,2024-05-27,20,Web,Trial
SESS000579,USR0041,2024-02-24,15,Mobile,Trial
SESS000580,USR0041,2024-06-18,19,Web,Trial
SESS000581,USR0041,2024-06-11,12,Web,Trial
SESS000582,USR0041,2024-05-20,12,Web,Trial
SESS000583,USR0041,2024-01-25,24,Mobile,Trial
SESS000584,USR0041,2024-01-20,14,Web,Trial
SESS000585,USR0042,2024-06-13,39,Desktop App,Growth
SESS000586,USR0042,2024-06-25,51,Mobile,Growth
SESS000587,USR0042,2024-06-26,16,Mobile,Growth
SESS000588,USR0042,2024-06-23,32,Mobile,Growth
SESS000589,USR0042,2024-06-14,16,Web,Growth
SESS000590,USR0042,2024-06-29,40,Web,Growth
SESS000591,USR0042,2024-06-19,30,Mobile,Growth
SESS000592,USR0042,2024-06-29,40,Mobile,Growth
SESS000593,USR0042,2024-06-22,49,Mobile,Growth
SESS000594,USR0042,2024-06-16,60,Web,Growth
SESS000595,USR0042,2024-06-26,16,Web,Growth
SESS000596,USR0042,2024-06-28,51,Mobile,Growth
SESS000597,USR0042,2024-06-29,30,Web,Growth
SESS000598,USR0042,2024-06-12,31,Mobile,Growth
SESS000599,USR0042,2024-06-17,34,Web,Growth
SESS000600,USR0042,2024-06-13,29,Mobile,Growth
SESS000601,USR0042,2024-06-29,39,Web,Growth
SESS000602,USR0042,2024-06-21,20,Mobile,Growth
SESS000603,USR0042,2024-06-25,54,Web,Growth
SESS000604,USR0042,2024-06-24,50,Desktop App,Growth
SESS000605,USR0042,2024-06-19,16,Web,Growth
SESS000606,USR0042,2024-06-18,24,Desktop App,Growth
SESS000607,USR0042,2024-06-23,25,Mobile,Growth
SESS000608,USR0042,2024-06-21,50,Web,Growth
SESS000609,USR0042,2024-06-14,50,Web,Growth
SESS000610,USR0042,2024-06-18,43,Web,Growth
SESS000611,USR0042,2024-06-18,56,Mobile,Growth
SESS000612,USR0042,2024-06-13,36,Web,Growth
SESS000613,USR0042,2024-06-18,36,Mobile,Growth
SESS000614,USR0043,2024-02-24,12,Mobile,Starter
SESS000615,USR0043,2024-06-05,10,Web,Starter
SESS000616,USR0043,2024-06-11,19,Mobile,Starter
SESS000617,USR0043,2024-06-02,21,Web,Starter
SESS000618,USR0043,2024-04-30,41,Mobile,Starter
SESS000619,USR0043,2024-05-06,16,Web,Starter
SESS000620,USR0043,2024-03-12,19,Mobile,Starter
SESS000621,USR0043,2024-03-16,23,Web,Starter
SESS000622,USR0043,2024-04-09,33,Mobile,Starter
SESS000623,USR0043,2024-05-27,32,Web,Starter
SESS000624,USR0043,2024-06-21,13,Desktop App,Starter
SESS000625,USR0044,2024-06-19,30,Web,Starter
SESS000626,USR0044,2024-06-27,18,Web,Starter
SESS000627,USR0044,2024-06-23,26,Mobile,Starter
SESS000628,USR0044,2024-06-18,24,Web,Starter
SESS000629,USR0044,2024-05-10,41,Web,Starter
SESS000630,USR0045,2024-05-30,26,Mobile,Growth
SESS000631,USR0045,2024-05-25,59,Web,Growth
SESS000632,USR0045,2024-06-09,49,Web,Growth
SESS000633,USR0045,2024-06-19,58,Mobile,Growth
SESS000634,USR0045,2024-06-16,58,Web,Growth
SESS000635,USR0045,2024-06-01,50,Web,Growth
SESS000636,USR0045,2024-06-29,59,Mobile,Growth
SESS000637,USR0045,2024-05-26,15,Web,Growth
SESS000638,USR0045,2024-06-25,37,Web,Growth
SESS000639,USR0045,2024-05-27,26,Web,Growth
SESS000640,USR0045,2024-06-23,37,Web,Growth
SESS000641,USR0045,2024-06-24,28,Web,Growth
SESS000642,USR0045,2024-06-30,33,Web,Growth
SESS000643,USR0045,2024-06-17,18,Web,Growth
SESS000644,USR0045,2024-06-10,56,Mobile,Growth
SESS000645,USR0045,2024-06-14,20,Web,Growth
SESS000646,USR0045,2024-06-15,25,Desktop App,Growth
SESS000647,USR0045,2024-06-08,35,Mobile,Growth
SESS000648,USR0045,2024-06-22,41,Web,Growth
SESS000649,USR0046,2024-06-15,22,Web,Starter
SESS000650,USR0046,2024-06-03,23,Web,Starter
SESS000651,USR0046,2024-06-07,44,Web,Starter
SESS000652,USR0046,2024-05-30,19,Mobile,Starter
SESS000653,USR0046,2024-05-28,35,Web,Starter
SESS000654,USR0046,2024-06-21,11,Web,Starter
SESS000655,USR0046,2024-06-27,33,Web,Starter
SESS000656,USR0046,2024-06-13,35,Web,Starter
SESS000657,USR0046,2024-05-28,39,Web,Starter
SESS000658,USR0047,2024-06-28,14,Web,Starter
SESS000659,USR0047,2024-05-23,27,Mobile,Starter
SESS000660,USR0047,2024-06-28,24,Web,Starter
SESS000661,USR0047,2024-06-21,37,Desktop App,Starter
SESS000662,USR0047,2024-05-27,24,Web,Starter
SESS000663,USR0047,2024-05-26,44,Mobile,Starter
SESS000664,USR0047,2024-05-21,40,Web,Starter
SESS000665,USR0047,2024-03-29,28,Web,Starter
SESS000666,USR0047,2024-05-30,16,Desktop App,Starter
SESS000667,USR0047,2024-04-25,24,Web,Starter
SESS000668,USR0047,2024-06-06,40,Web,Starter
SESS000669,USR0048,2024-06-22,19,Web,Starter
SESS000670,USR0048,2024-06-20,32,Web,Starter
SESS000671,USR0048,2024-06-21,27,Desktop App,Starter
SESS000672,USR0048,2024-06-18,10,Web,Starter
SESS000673,USR0048,2024-06-16,43,Mobile,Starter
SESS000674,USR0048,2024-06-24,14,Web,Starter
SESS000675,USR0048,2024-06-19,36,Mobile,Starter
SESS000676,USR0048,2024-06-19,26,Web,Starter
SESS000677,USR0048,2024-06-28,30,Web,Starter
SESS000678,USR0048,2024-06-22,19,Web,Starter
SESS000679,USR0048,2024-06-24,34,Mobile,Starter
SESS000680,USR0049,2024-05-14,43,Desktop App,Starter
SESS000681,USR0049,2024-05-13,13,Desktop App,Starter
SESS000682,USR0049,2024-05-21,39,Desktop App,Starter
SESS000683,USR0049,2024-06-28,40,Web,Starter
SESS000684,USR0049,2024-02-23,14,Mobile,Starter
SESS000685,USR0049,2024-05-15,17,Web,Starter
SESS000686,USR0049,2024-03-27,29,Web,Starter
SESS000687,USR0050,2024-04-26,64,Web,Enterprise
SESS000688,USR0050,2024-05-31,35,Web,Enterprise
SESS000689,USR0050,2024-06-01,45,Web,Enterprise
SESS000690,USR0050,2024-03-18,67,Desktop App,Enterprise
SESS000691,USR0050,2024-06-09,60,Web,Enterprise
SESS000692,USR0050,2024-05-12,77,Web,Enterprise
SESS000693,USR0050,2024-05-10,31,Web,Enterprise
SESS000694,USR0050,2024-06-19,26,Mobile,Enterprise
SESS000695,USR0050,2024-03-26,78,Web,Enterprise
SESS000696,USR0050,2024-06-24,84,Mobile,Enterprise
SESS000697,USR0050,2024-03-16,51,Mobile,Enterprise
SESS000698,USR0050,2024-03-27,73,Web,Enterprise
SESS000699,USR0050,2024-04-02,39,Web,Enterprise
SESS000700,USR0050,2024-03-29,22,Web,Enterprise
SESS000701,USR0050,2024-03-31,56,Mobile,Enterprise
SESS000702,USR0050,2024-04-21,48,Web,Enterprise
SESS000703,USR0050,2024-05-17,85,Web,Enterprise
SESS000704,USR0050,2024-06-24,77,Mobile,Enterprise
SESS000705,USR0050,2024-03-29,86,Desktop App,Enterprise
SESS000706,USR0050,2024-04-06,37,Web,Enterprise
SESS000707,USR0050,2024-04-12,87,Desktop App,Enterprise
SESS000708,USR0050,2024-04-29,89,Web,Enterprise
SESS000709,USR0050,2024-05-14,77,Mobile,Enterprise
SESS000710,USR0050,2024-03-19,59,Web,Enterprise
SESS000711,USR0050,2024-06-27,74,Desktop App,Enterprise
SESS000712,USR0050,2024-06-25,38,Mobile,Enterprise
SESS000713,USR0050,2024-06-23,88,Web,Enterprise
SESS000714,USR0050,2024-04-11,23,Mobile,Enterprise
SESS000715,USR0050,2024-05-09,61,Web,Enterprise
SESS000716,USR0050,2024-05-11,57,Mobile,Enterprise
SESS000717,USR0050,2024-04-24,59,Web,Enterprise
SESS000718,USR0050,2024-04-03,37,Web,Enterprise
SESS000719,USR0050,2024-06-30,53,Mobile,Enterprise
SESS000720,USR0050,2024-06-26,40,Mobile,Enterprise
SESS000721,USR0050,2024-05-08,68,Mobile,Enterprise
SESS000722,USR0050,2024-06-11,31,Web,Enterprise
SESS000723,USR0050,2024-05-22,41,Web,Enterprise
SESS000724,USR0050,2024-06-18,45,Web,Enterprise
SESS000725,USR0051,2024-05-03,43,Desktop App,Starter
SESS000726,USR0051,2024-06-09,18,Web,Starter
SESS000727,USR0051,2024-06-25,32,Mobile,Starter
SESS000728,USR0051,2024-06-01,37,Web,Starter
SESS000729,USR0051,2024-05-02,26,Mobile,Starter
SESS000730,USR0051,2024-05-13,41,Web,Starter
SESS000731,USR0051,2024-06-12,24,Web,Starter
SESS000732,USR0051,2024-05-05,37,Web,Starter
SESS000733,USR0052,2024-06-20,22,Web,Growth
SESS000734,USR0052,2024-06-05,50,Web,Growth
SESS000735,USR0052,2024-06-13,28,Mobile,Growth
SESS000736,USR0052,2024-06-20,50,Web,Growth
SESS000737,USR0052,2024-06-30,29,Mobile,Growth
SESS000738,USR0052,2024-06-13,21,Mobile,Growth
SESS000739,USR0052,2024-06-02,17,Web,Growth
SESS000740,USR0052,2024-06-03,15,Web,Growth
SESS000741,USR0052,2024-06-23,38,Web,Growth
SESS000742,USR0052,2024-06-15,45,Web,Growth
SESS000743,USR0052,2024-06-09,49,Web,Growth
SESS000744,USR0052,2024-06-02,24,Web,Growth
SESS000745,USR0052,2024-06-06,30,Desktop App,Growth
SESS000746,USR0052,2024-06-28,38,Web,Growth
SESS000747,USR0052,2024-06-25,25,Web,Growth
SESS000748,USR0052,2024-06-27,29,Web,Growth
SESS000749,USR0052,2024-06-21,58,Web,Growth
SESS000750,USR0052,2024-06-10,53,Web,Growth
SESS000751,USR0052,2024-06-28,43,Web,Growth
SESS000752,USR0052,2024-06-02,53,Web,Growth
SESS000753,USR0052,2024-06-01,45,Desktop App,Growth
SESS000754,USR0052,2024-06-11,34,Web,Growth
SESS000755,USR0052,2024-06-26,46,Web,Growth
SESS000756,USR0052,2024-06-14,27,Desktop App,Growth
SESS000757,USR0052,2024-06-22,45,Mobile,Growth
SESS000758,USR0052,2024-06-01,27,Web,Growth
SESS000759,USR0052,2024-06-16,56,Mobile,Growth
SESS000760,USR0053,2024-03-28,46,Desktop App,Growth
SESS000761,USR0053,2024-06-04,19,Mobile,Growth
SESS000762,USR0053,2024-06-06,47,Web,Growth
SESS000763,USR0053,2024-05-09,52,Web,Growth
SESS000764,USR0053,2024-03-31,32,Web,Growth
SESS000765,USR0053,2024-04-27,17,Web,Growth
SESS000766,USR0053,2024-06-08,41,Web,Growth
SESS000767,USR0053,2024-04-07,20,Web,Growth
SESS000768,USR0053,2024-06-25,48,Desktop App,Growth
SESS000769,USR0053,2024-06-22,15,Web,Growth
SESS000770,USR0053,2024-06-13,47,Web,Growth
SESS000771,USR0053,2024-06-25,29,Web,Growth
SESS000772,USR0053,2024-03-16,55,Web,Growth
SESS000773,USR0053,2024-06-04,26,Web,Growth
SESS000774,USR0053,2024-04-28,53,Web,Growth
SESS000775,USR0053,2024-05-14,58,Web,Growth
SESS000776,USR0054,2024-05-06,72,Mobile,Enterprise
SESS000777,USR0054,2024-04-19,24,Desktop App,Enterprise
SESS000778,USR0054,2024-05-07,33,Web,Enterprise
SESS000779,USR0054,2024-05-30,43,Web,Enterprise
SESS000780,USR0054,2024-04-27,33,Mobile,Enterprise
SESS000781,USR0054,2024-05-15,80,Web,Enterprise
SESS000782,USR0054,2024-05-29,33,Web,Enterprise
SESS000783,USR0054,2024-05-02,58,Web,Enterprise
SESS000784,USR0054,2024-04-13,58,Desktop App,Enterprise
SESS000785,USR0054,2024-05-27,73,Web,Enterprise
SESS000786,USR0054,2024-05-11,60,Web,Enterprise
SESS000787,USR0054,2024-04-19,30,Desktop App,Enterprise
SESS000788,USR0054,2024-04-13,24,Web,Enterprise
SESS000789,USR0054,2024-05-02,36,Web,Enterprise
SESS000790,USR0054,2024-04-15,52,Desktop App,Enterprise
SESS000791,USR0054,2024-04-12,26,Web,Enterprise
SESS000792,USR0054,2024-04-23,39,Web,Enterprise
SESS000793,USR0054,2024-04-19,30,Web,Enterprise
SESS000794,USR0054,2024-05-13,74,Web,Enterprise
SESS000795,USR0054,2024-04-20,81,Web,Enterprise
SESS000796,USR0054,2024-05-13,64,Mobile,Enterprise
SESS000797,USR0054,2024-05-24,40,Web,Enterprise
SESS000798,USR0054,2024-05-12,60,Web,Enterprise
SESS000799,USR0054,2024-05-09,25,Mobile,Enterprise
SESS000800,USR0054,2024-05-30,69,Desktop App,Enterprise
SESS000801,USR0054,2024-05-18,47,Web,Enterprise
SESS000802,USR0054,2024-05-15,75,Web,Enterprise
SESS000803,USR0054,2024-04-30,76,Mobile,Enterprise
SESS000804,USR0054,2024-05-18,67,Mobile,Enterprise
SESS000805,USR0054,2024-05-01,36,Web,Enterprise
SESS000806,USR0054,2024-05-08,55,Web,Enterprise
SESS000807,USR0054,2024-05-13,31,Desktop App,Enterprise
SESS000808,USR0054,2024-04-23,45,Web,Enterprise
SESS000809,USR0054,2024-05-22,78,Web,Enterprise
SESS000810,USR0054,2024-05-30,77,Desktop App,Enterprise
SESS000811,USR0054,2024-05-08,82,Web,Enterprise
SESS000812,USR0054,2024-04-24,28,Mobile,Enterprise
SESS000813,USR0054,2024-05-25,65,Mobile,Enterprise
SESS000814,USR0054,2024-05-11,76,Web,Enterprise
SESS000815,USR0054,2024-04-27,88,Web,Enterprise
SESS000816,USR0054,2024-05-01,60,Mobile,Enterprise
SESS000817,USR0054,2024-05-20,58,Desktop App,Enterprise
SESS000818,USR0054,2024-05-20,34,Web,Enterprise
SESS000819,USR0054,2024-05-28,47,Desktop App,Enterprise
SESS000820,USR0054,2024-05-08,50,Mobile,Enterprise
SESS000821,USR0054,2024-05-30,26,Web,Enterprise
SESS000822,USR0054,2024-05-24,57,Mobile,Enterprise
SESS000823,USR0054,2024-05-25,57,Mobile,Enterprise
SESS000824,USR0054,2024-04-19,73,Web,Enterprise
SESS000825,USR0054,2024-05-09,40,Web,Enterprise
SESS000826,USR0054,2024-04-22,48,Mobile,Enterprise
SESS000827,USR0054,2024-04-23,25,Mobile,Enterprise
SESS000828,USR0055,2024-05-22,24,Web,Starter
SESS000829,USR0055,2024-06-26,25,Web,Starter
SESS000830,USR0055,2024-05-19,11,Desktop App,Starter
SESS000831,USR0055,2024-05-26,24,Web,Starter
SESS000832,USR0055,2024-06-20,18,Mobile,Starter
SESS000833,USR0055,2024-06-18,39,Mobile,Starter
SESS000834,USR0055,2024-05-26,29,Web,Starter
SESS000835,USR0055,2024-06-10,28,Web,Starter
SESS000836,USR0055,2024-06-11,38,Mobile,Starter
SESS000837,USR0055,2024-05-29,45,Web,Starter
SESS000838,USR0055,2024-05-18,22,Web,Starter
SESS000839,USR0055,2024-05-19,21,Web,Starter
SESS000840,USR0055,2024-06-23,23,Web,Starter
SESS000841,USR0055,2024-05-25,17,Web,Starter
SESS000842,USR0055,2024-05-26,12,Mobile,Starter
SESS000843,USR0055,2024-06-16,31,Mobile,Starter
SESS000844,USR0055,2024-06-21,23,Web,Starter
SESS000845,USR0055,2024-06-25,29,Web,Starter
SESS000846,USR0055,2024-06-01,16,Web,Starter
SESS000847,USR0056,2024-06-05,85,Mobile,Enterprise
SESS000848,USR0056,2024-05-17,43,Desktop App,Enterprise
SESS000849,USR0056,2024-05-26,84,Web,Enterprise
SESS000850,USR0056,2024-06-04,37,Mobile,Enterprise
SESS000851,USR0056,2024-06-06,74,Web,Enterprise
SESS000852,USR0056,2024-04-21,84,Mobile,Enterprise
SESS000853,USR0056,2024-05-01,32,Web,Enterprise
SESS000854,USR0056,2024-05-12,37,Web,Enterprise
SESS000855,USR0056,2024-06-17,38,Web,Enterprise
SESS000856,USR0056,2024-04-25,34,Mobile,Enterprise
SESS000857,USR0056,2024-06-28,56,Mobile,Enterprise
SESS000858,USR0056,2024-04-13,64,Web,Enterprise
SESS000859,USR0056,2024-04-13,48,Web,Enterprise
SESS000860,USR0056,2024-06-20,74,Desktop App,Enterprise
SESS000861,USR0056,2024-05-25,32,Desktop App,Enterprise
SESS000862,USR0056,2024-04-29,84,Mobile,Enterprise
SESS000863,USR0056,2024-04-18,69,Web,Enterprise
SESS000864,USR0056,2024-04-17,27,Web,Enterprise
SESS000865,USR0056,2024-06-25,89,Web,Enterprise
SESS000866,USR0056,2024-06-21,76,Web,Enterprise
SESS000867,USR0056,2024-05-18,27,Web,Enterprise
SESS000868,USR0056,2024-04-23,28,Desktop App,Enterprise
SESS000869,USR0056,2024-04-28,66,Mobile,Enterprise
SESS000870,USR0056,2024-06-26,75,Web,Enterprise
SESS000871,USR0056,2024-06-21,77,Web,Enterprise
SESS000872,USR0056,2024-06-06,53,Web,Enterprise
SESS000873,USR0056,2024-04-11,59,Web,Enterprise
SESS000874,USR0056,2024-05-30,78,Web,Enterprise
SESS000875,USR0056,2024-05-27,33,Mobile,Enterprise
SESS000876,USR0056,2024-05-10,44,Web,Enterprise
SESS000877,USR0056,2024-04-26,29,Desktop App,Enterprise
SESS000878,USR0056,2024-06-28,59,Mobile,Enterprise
SESS000879,USR0056,2024-06-03,85,Web,Enterprise
SESS000880,USR0056,2024-05-18,84,Web,Enterprise
SESS000881,USR0056,2024-05-29,82,Web,Enterprise
SESS000882,USR0056,2024-06-02,33,Web,Enterprise
SESS000883,USR0056,2024-06-15,22,Web,Enterprise
SESS000884,USR0056,2024-04-15,38,Web,Enterprise
SESS000885,USR0056,2024-06-23,23,Web,Enterprise
SESS000886,USR0056,2024-05-19,26,Desktop App,Enterprise
SESS000887,USR0056,2024-05-27,69,Web,Enterprise
SESS000888,USR0056,2024-05-29,56,Desktop App,Enterprise
SESS000889,USR0056,2024-06-02,82,Mobile,Enterprise
SESS000890,USR0057,2024-06-21,34,Web,Starter
SESS000891,USR0057,2024-06-12,28,Web,Starter
SESS000892,USR0057,2024-06-06,39,Desktop App,Starter
SESS000893,USR0057,2024-06-10,36,Web,Starter
SESS000894,USR0057,2024-06-18,43,Web,Starter
SESS000895,USR0057,2024-06-29,39,Mobile,Starter
SESS000896,USR0057,2024-06-24,20,Web,Starter
SESS000897,USR0057,2024-06-11,13,Desktop App,Starter
SESS000898,USR0057,2024-06-07,10,Web,Starter
SESS000899,USR0057,2024-06-13,19,Web,Starter
SESS000900,USR0058,2024-06-19,13,Web,Trial
SESS000901,USR0058,2024-06-28,12,Web,Trial
SESS000902,USR0058,2024-05-26,22,Mobile,Trial
SESS000903,USR0058,2024-06-17,12,Web,Trial
SESS000904,USR0058,2024-06-14,9,Mobile,Trial
SESS000905,USR0058,2024-06-11,11,Mobile,Trial
SESS000906,USR0058,2024-06-03,12,Mobile,Trial
SESS000907,USR0058,2024-06-13,17,Desktop App,Trial
SESS000908,USR0059,2024-06-19,32,Web,Starter
SESS000909,USR0059,2024-07-05,19,Web,Starter
SESS000910,USR0059,2024-06-18,37,Web,Starter
SESS000911,USR0059,2024-06-26,33,Desktop App,Starter
SESS000912,USR0059,2024-06-30,33,Web,Starter
SESS000913,USR0059,2024-06-20,32,Web,Starter
SESS000914,USR0059,2024-06-17,17,Web,Starter
SESS000915,USR0059,2024-06-25,13,Mobile,Starter
SESS000916,USR0059,2024-06-29,45,Desktop App,Starter
SESS000917,USR0059,2024-06-25,16,Mobile,Starter
SESS000918,USR0060,2024-05-12,42,Mobile,Starter
SESS000919,USR0060,2024-03-06,25,Mobile,Starter
SESS000920,USR0060,2024-04-05,42,Mobile,Starter
SESS000921,USR0060,2024-03-03,17,Web,Starter
SESS000922,USR0060,2024-04-12,22,Web,Starter
SESS000923,USR0060,2024-02-22,23,Web,Starter
SESS000924,USR0060,2024-02-08,17,Web,Starter
SESS000925,USR0060,2024-03-01,14,Desktop App,Starter
SESS000926,USR0060,2024-02-23,30,Web,Starter
SESS000927,USR0060,2024-05-12,21,Desktop App,Starter
SESS000928,USR0060,2024-04-22,36,Mobile,Starter
SESS000929,USR0060,2024-03-30,27,Web,Starter
SESS000930,USR0060,2024-04-03,40,Web,Starter
SESS000931,USR0060,2024-05-03,11,Web,Starter
SESS000932,USR0060,2024-03-20,23,Desktop App,Starter
SESS000933,USR0060,2024-04-03,37,Mobile,Starter
