usage_id,user_id,feature_name,usage_date,usage_count,plan
FU000473,USR0031,Team Chat,2024-06-23,3,Starter
FU000474,USR0031,Team Chat,2024-06-27,12,Starter
FU000475,USR0031,File Sharing,2024-06-27,4,Starter
FU000476,USR0031,File Sharing,2024-06-24,9,Starter
FU000477,USR0031,File Sharing,2024-06-29,12,Starter
FU000478,USR0031,Time Tracking,2024-06-24,3,Starter
FU000479,USR0031,Time Tracking,2024-06-27,3,Starter
FU000480,USR0031,Time Tracking,2024-06-23,2,Starter
FU000481,USR0031,Time Tracking,2024-06-28,9,Starter
FU000482,USR0031,Time Tracking,2024-06-30,11,Starter
FU000483,USR0031,Integrations,2024-06-27,10,Starter
FU000484,USR0032,Task Management,2024-05-26,11,Starter
FU000485,USR0032,Task Management,2024-06-27,12,Starter
FU000486,USR0032,Task Management,2024-05-27,11,Starter
FU000487,USR0032,Task Management,2024-06-10,7,Starter
FU000488,USR0032,File Sharing,2024-05-23,8,Starter
FU000489,USR0032,Time Tracking,2024-06-05,15,Starter
FU000490,USR0032,Calendar View,2024-06-16,6,Starter
FU000491,USR0032,Calendar View,2024-06-16,11,Starter
FU000492,USR0033,Task Management,2024-06-06,14,Growth
FU000493,USR0033,Task Management,2024-05-31,2,Growth
FU000494,USR0033,Task Management,2024-06-04,14,Growth
FU000495,USR0033,Team Chat,2024-06-30,2,Growth
FU000496,USR0033,Team Chat,2024-06-12,8,Growth
FU000497,USR0033,Team Chat,2024-06-18,9,Growth
FU000498,USR0033,File Sharing,2024-06-15,12,Growth
FU000499,USR0033,File Sharing,2024-06-09,5,Growth
FU000500,USR0033,File Sharing,2024-05-25,1,Growth
FU000501,USR0033,File Sharing,2024-06-29,10,Growth
FU000502,USR0033,Reporting & Analytics,2024-06-05,13,Growth
FU000503,USR0033,Integrations,2024-06-10,15,Growth
FU000504,USR0033,Integrations,2024-06-13,1,Growth
FU000505,USR0033,Calendar View,2024-06-25,8,Growth
FU000506,USR0033,Calendar View,2024-06-02,6,Growth
FU000507,USR0033,Calendar View,2024-06-28,7,Growth
FU000508,USR0034,Task Management,2024-04-11,11,Trial
FU000509,USR0034,Team Chat,2024-05-14,11,Trial
FU000510,USR0034,Team Chat,2024-02-08,8,Trial
FU000511,USR0034,Team Chat,2024-04-21,9,Trial
FU000512,USR0034,Team Chat,2024-02-24,6,Trial
FU000513,USR0034,Team Chat,2024-06-10,7,Trial
FU000514,USR0034,Calendar View,2024-03-08,8,Trial
FU000515,USR0034,Calendar View,2024-02-20,14,Trial
FU000516,USR0034,Calendar View,2024-05-22,10,Trial
FU000517,USR0034,Calendar View,2024-03-20,6,Trial
FU000518,USR0034,Calendar View,2024-04-28,7,Trial
FU000519,USR0034,Kanban Board,2024-03-09,15,Trial
FU000520,USR0034,Kanban Board,2024-02-09,7,Trial
FU000521,USR0035,Task Management,2024-06-26,1,Growth
FU000522,USR0035,Task Management,2024-06-29,3,Growth
FU000523,USR0035,Task Management,2024-06-09,3,Growth
FU000524,USR0035,Task Management,2024-06-16,7,Growth
FU000525,USR0035,Team Chat,2024-06-02,2,Growth
FU000526,USR0035,Team Chat,2024-06-06,7,Growth
FU000527,USR0035,Team Chat,2024-05-31,5,Growth
FU000528,USR0035,Team Chat,2024-06-19,8,Growth
FU000529,USR0035,File Sharing,2024-06-01,7,Growth
FU000530,USR0035,File Sharing,2024-06-02,13,Growth
FU000531,USR0035,Integrations,2024-06-14,1,Growth
FU000532,USR0035,Calendar View,2024-06-11,12,Growth
FU000533,USR0035,Calendar View,2024-06-18,6,Growth
FU000534,USR0035,Calendar View,2024-06-13,11,Growth
FU000535,USR0035,Kanban Board,2024-06-22,14,Growth
FU000536,USR0035,Kanban Board,2024-06-07,3,Growth
FU000537,USR0035,Kanban Board,2024-06-28,15,Growth
FU000538,USR0035,Kanban Board,2024-06-22,15,Growth
FU000539,USR0036,Calendar View,2024-06-10,12,Trial
FU000540,USR0036,Calendar View,2024-05-31,5,Trial
FU000541,USR0036,Calendar View,2024-06-25,1,Trial
FU000542,USR0036,Calendar View,2024-06-09,9,Trial
FU000543,USR0036,Calendar View,2024-06-02,7,Trial
FU000544,USR0037,Task Management,2024-06-19,13,Enterprise
FU000545,USR0037,Team Chat,2024-06-19,14,Enterprise
FU000546,USR0037,Team Chat,2024-06-29,10,Enterprise
FU000547,USR0037,Team Chat,2024-06-21,2,Enterprise
FU000548,USR0037,Team Chat,2024-06-25,14,Enterprise
FU000549,USR0037,Team Chat,2024-06-25,3,Enterprise
FU000550,USR0037,File Sharing,2024-06-22,5,Enterprise
FU000551,USR0037,File Sharing,2024-06-24,1,Enterprise
FU000552,USR0037,File Sharing,2024-06-28,2,Enterprise
FU000553,USR0037,Time Tracking,2024-06-22,11,Enterprise
FU000554,USR0037,Time Tracking,2024-06-25,3,Enterprise
FU000555,USR0037,Time Tracking,2024-06-22,11,Enterprise
FU000556,USR0037,Time Tracking,2024-06-20,3,Enterprise
FU000557,USR0037,Time Tracking,2024-06-17,5,Enterprise
FU000558,USR0037,Integrations,2024-06-22,12,Enterprise
FU000559,USR0037,Calendar View,2024-06-18,12,Enterprise
FU000560,USR0037,Calendar View,2024-06-26,12,Enterprise
FU000561,USR0037,Kanban Board,2024-06-16,1,Enterprise
FU000562,USR0037,Kanban Board,2024-06-21,10,Enterprise
FU000563,USR0037,Kanban Board,2024-06-27,15,Enterprise
FU000564,USR0037,Kanban Board,2024-06-16,11,Enterprise
FU000565,USR0038,Task Management,2024-06-04,11,Trial
FU000566,USR0038,Team Chat,2024-06-20,7,Trial
FU000567,USR0038,Team Chat,2024-04-20,1,Trial
FU000568,USR0038,Team Chat,2024-04-13,14,Trial
FU000569,USR0038,Team Chat,2024-06-22,1,Trial
FU000570,USR0038,Team Chat,2024-06-28,14,Trial
FU000571,USR0038,Calendar View,2024-04-07,8,Trial
FU000572,USR0038,Calendar View,2024-05-26,3,Trial
FU000573,USR0038,Calendar View,2024-05-04,9,Trial
FU000574,USR0039,Task Management,2024-06-20,4,Growth
FU000575,USR0039,Task Management,2024-06-27,13,Growth
FU000576,USR0039,Task Management,2024-06-26,11,Growth
FU000577,USR0039,Task Management,2024-06-24,7,Growth
FU000578,USR0039,Team Chat,2024-06-07,7,Growth
FU000579,USR0039,Team Chat,2024-06-24,11,Growth
FU000580,USR0039,Team Chat,2024-06-07,11,Growth
FU000581,USR0039,Team Chat,2024-06-16,15,Growth
FU000582,USR0039,Team Chat,2024-06-12,8,Growth
FU000583,USR0039,File Sharing,2024-06-19,12,Growth
FU000584,USR0039,Time Tracking,2024-06-19,1,Growth
FU000585,USR0039,Time Tracking,2024-06-30,15,Growth
FU000586,USR0039,Time Tracking,2024-06-24,14,Growth
FU000587,USR0039,Time Tracking,2024-06-12,10,Growth
FU000588,USR0039,Reporting & Analytics,2024-06-13,3,Growth
FU000589,USR0039,Integrations,2024-06-12,13,Growth
FU000590,USR0039,Integrations,2024-06-11,15,Growth
FU000591,USR0039,Integrations,2024-06-19,14,Growth
FU000592,USR0039,Integrations,2024-06-16,13,Growth
FU000593,USR0039,Integrations,2024-06-15,14,Growth
FU000594,USR0039,Calendar View,2024-06-30,8,Growth
FU000595,USR0039,Calendar View,2024-06-18,13,Growth
FU000596,USR0039,Calendar View,2024-06-17,9,Growth
FU000597,USR0039,Kanban Board,2024-06-21,15,Growth
FU000598,USR0039,Kanban Board,2024-06-17,1,Growth
FU000599,USR0040,Task Management,2024-05-17,8,Starter
FU000600,USR0040,Task Management,2024-05-20,15,Starter
FU000601,USR0040,Task Management,2024-06-14,8,Starter
FU000602,USR0040,Task Management,2024-05-29,2,Starter
FU000603,USR0040,Task Management,2024-05-06,8,Starter
FU000604,USR0040,Team Chat,2024-06-28,7,Starter
FU000605,USR0040,Time Tracking,2024-06-28,10,Starter
FU000606,USR0040,Time Tracking,2024-05-26,5,Starter
FU000607,USR0040,Calendar View,2024-06-30,12,Starter
FU000608,USR0040,Calendar View,2024-06-05,2,Starter
FU000609,USR0040,Calendar View,2024-05-23,15,Starter
FU000610,USR0040,Calendar View,2024-05-16,6,Starter
FU000611,USR0040,Calendar View,2024-06-22,3,Starter
FU000612,USR0041,Task Management,2024-01-08,14,Trial
FU000613,USR0041,Kanban Board,2024-03-16,14,Trial
FU000614,USR0041,Kanban Board,2024-03-03,6,Trial
FU000615,USR0042,Task Management,2024-06-29,9,Growth
FU000616,USR0042,Task Management,2024-06-14,1,Growth
FU000617,USR0042,Task Management,2024-06-29,14,Growth
FU000618,USR0042,Task Management,2024-06-18,2,Growth
FU000619,USR0042,Team Chat,2024-06-18,13,Growth
FU000620,USR0042,Team Chat,2024-06-21,7,Growth
FU000621,USR0042,File Sharing,2024-06-21,10,Growth
FU000622,USR0042,File Sharing,2024-06-12,3,Growth
FU000623,USR0042,File Sharing,2024-06-16,9,Growth
FU000624,USR0042,File Sharing,2024-06-20,13,Growth
FU000625,USR0042,File Sharing,2024-06-23,6,Growth
FU000626,USR0042,Time Tracking,2024-06-29,6,Growth
FU000627,USR0042,Time Tracking,2024-06-13,13,Growth
FU000628,USR0042,Reporting & Analytics,2024-06-13,12,Growth
FU000629,USR0042,Reporting & Analytics,2024-06-18,7,Growth
FU000630,USR0042,Reporting & Analytics,2024-06-28,3,Growth
FU000631,USR0042,Calendar View,2024-06-24,5,Growth
FU000632,USR0042,Calendar View,2024-06-18,8,Growth
FU000633,USR0042,Calendar View,2024-06-23,3,Growth
FU000634,USR0042,Calendar View,2024-06-13,8,Growth
FU000635,USR0042,Kanban Board,2024-06-12,8,Growth
FU000636,USR0042,Kanban Board,2024-06-17,9,Growth
FU000637,USR0042,Kanban Board,2024-06-23,9,Growth
FU000638,USR0042,Kanban Board,2024-06-26,2,Growth
FU000639,USR0043,Task Management,2024-05-05,15,Starter
FU000640,USR0043,Task Management,2024-02-16,7,Starter
FU000641,USR0043,Integrations,2024-03-06,14,Starter
FU000642,USR0043,Integrations,2024-03-19,15,Starter
FU000643,USR0043,Kanban Board,2024-06-18,2,Starter
FU000644,USR0043,Kanban Board,2024-02-16,2,Starter
FU000645,USR0043,Kanban Board,2024-05-14,9,Starter
FU000646,USR0043,Kanban Board,2024-06-16,3,Starter
FU000647,USR0044,Task Management,2024-04-10,9,Starter
FU000648,USR0044,Task Management,2024-06-04,6,Starter
FU000649,USR0044,Task Management,2024-05-03,4,Starter
FU000650,USR0044,Task Management,2024-04-23,3,Starter
FU000651,USR0044,Task Management,2024-06-24,5,Starter
FU000652,USR0044,File Sharing,2024-05-27,1,Starter
FU000653,USR0044,File Sharing,2024-04-10,4,Starter
FU000654,USR0044,File Sharing,2024-05-15,10,Starter
FU000655,USR0044,File Sharing,2024-05-18,4,Starter
FU000656,USR0045,Task Management,2024-05-31,13,Growth
FU000657,USR0045,Task Management,2024-06-20,7,Growth
FU000658,USR0045,Task Management,2024-05-27,10,Growth
FU000659,USR0045,Task Management,2024-06-07,12,Growth
FU000660,USR0045,Team Chat,2024-06-26,2,Growth
FU000661,USR0045,Team Chat,2024-06-30,5,Growth
FU000662,USR0045,File Sharing,2024-06-05,15,Growth
FU000663,USR0045,Reporting & Analytics,2024-06-22,4,Growth
FU000664,USR0045,Reporting & Analytics,2024-06-04,5,Growth
FU000665,USR0045,Reporting & Analytics,2024-06-12,8,Growth
FU000666,USR0045,Integrations,2024-06-20,2,Growth
FU000667,USR0045,Integrations,2024-06-08,6,Growth
FU000668,USR0045,Kanban Board,2024-05-31,13,Growth
FU000669,USR0045,Kanban Board,2024-06-23,15,Growth
FU000670,USR0046,Task Management,2024-06-24,5,Starter
FU000671,USR0046,Team Chat,2024-06-12,6,Starter
FU000672,USR0046,Team Chat,2024-05-31,4,Starter
FU000673,USR0046,Team Chat,2024-06-06,13,Starter
FU000674,USR0046,File Sharing,2024-06-07,13,Starter
FU000675,USR0046,File Sharing,2024-06-11,3,Starter
FU000676,USR0046,Integrations,2024-06-18,11,Starter
FU000677,USR0046,Kanban Board,2024-06-26,5,Starter
FU000678,USR0046,Kanban Board,2024-06-08,8,Starter
FU000679,USR0046,Kanban Board,2024-06-20,15,Starter
FU000680,USR0046,Kanban Board,2024-05-29,10,Starter
FU000681,USR0046,Kanban Board,2024-06-15,4,Starter
FU000682,USR0047,Task Management,2024-05-09,12,Starter
FU000683,USR0047,Team Chat,2024-02-22,3,Starter
FU000684,USR0047,Team Chat,2024-04-06,10,Starter
FU000685,USR0047,Time Tracking,2024-06-21,10,Starter
FU000686,USR0047,Time Tracking,2024-06-11,4,Starter
FU000687,USR0047,Time Tracking,2024-03-28,11,Starter
FU000688,USR0047,Time Tracking,2024-04-28,1,Starter
FU000689,USR0047,Time Tracking,2024-05-22,6,Starter
FU000690,USR0047,Integrations,2024-06-20,10,Starter
FU000691,USR0047,Integrations,2024-02-22,1,Starter
FU000692,USR0047,Integrations,2024-05-26,3,Starter
FU000693,USR0047,Integrations,2024-03-09,6,Starter
FU000694,USR0047,Calendar View,2024-05-16,15,Starter
FU000695,USR0047,Calendar View,2024-04-23,8,Starter
FU000696,USR0047,Calendar View,2024-03-20,9,Starter
FU000697,USR0047,Kanban Board,2024-04-30,5,Starter
FU000698,USR0047,Kanban Board,2024-06-24,8,Starter
FU000699,USR0047,Kanban Board,2024-04-16,13,Starter
FU000700,USR0047,Kanban Board,2024-06-27,6,Starter
FU000701,USR0048,Task Management,2024-06-29,13,Starter
FU000702,USR0048,Team Chat,2024-06-17,5,Starter
FU000703,USR0048,Team Chat,2024-06-29,11,Starter
FU000704,USR0048,Team Chat,2024-06-26,15,Starter
FU000705,USR0048,File Sharing,2024-06-25,4,Starter
FU000706,USR0048,File Sharing,2024-06-14,6,Starter
FU000707,USR0048,File Sharing,2024-06-17,12,Starter
FU000708,USR0048,File Sharing,2024-06-26,15,Starter
FU000709,USR0048,File Sharing,2024-06-29,12,Starter
FU000710,USR0048,Time Tracking,2024-06-18,4,Starter
FU000711,USR0048,Time Tracking,2024-06-18,13,Starter
FU000712,USR0048,Time Tracking,2024-06-29,10,Starter
FU000713,USR0048,Time Tracking,2024-06-18,6,Starter
FU000714,USR0048,Calendar View,2024-06-18,5,Starter
FU000715,USR0048,Calendar View,2024-06-25,7,Starter
FU000716,USR0048,Calendar View,2024-06-15,1,Starter
FU000717,USR0048,Kanban Board,2024-06-30,10,Starter
FU000718,USR0049,Task Management,2024-06-19,13,Starter
FU000719,USR0049,Task Management,2024-04-14,4,Starter
FU000720,USR0049,Task Management,2024-04-14,4,Starter
FU000721,USR0049,Task Management,2024-05-29,9,Starter
FU000722,USR0049,Task Management,2024-05-20,6,Starter
FU000723,USR0049,Team Chat,2024-05-05,14,Starter
FU000724,USR0049,Team Chat,2024-03-21,2,Starter
FU000725,USR0049,File Sharing,2024-03-28,5,Starter
FU000726,USR0049,File Sharing,2024-04-05,1,Starter
FU000727,USR0049,File Sharing,2024-05-27,6,Starter
FU000728,USR0049,File Sharing,2024-06-20,1,Starter
FU000729,USR0049,Calendar View,2024-04-26,3,Starter
FU000730,USR0049,Calendar View,2024-03-26,8,Starter
FU000731,USR0049,Calendar View,2024-06-22,13,Starter
FU000732,USR0049,Calendar View,2024-05-14,5,Starter
FU000733,USR0049,Kanban Board,2024-06-29,5,Starter
FU000734,USR0049,Kanban Board,2024-05-26,3,Starter
FU000735,USR0049,Kanban Board,2024-02-21,10,Starter
FU000736,USR0049,Kanban Board,2024-05-18,11,Starter
FU000737,USR0050,Task Management,2024-06-21,12,Enterprise
FU000738,USR0050,Team Chat,2024-04-20,6,Enterprise
FU000739,USR0050,Team Chat,2024-05-28,4,Enterprise
FU000740,USR0050,File Sharing,2024-03-22,2,Enterprise
FU000741,USR0050,File Sharing,2024-02-29,14,Enterprise
FU000742,USR0050,File Sharing,2024-06-05,4,Enterprise
FU000743,USR0050,File Sharing,2024-04-17,1,Enterprise
FU000744,USR0050,Time Tracking,2024-04-22,14,Enterprise
FU000745,USR0050,Time Tracking,2024-05-04,13,Enterprise
FU000746,USR0050,Time Tracking,2024-03-03,8,Enterprise
FU000747,USR0050,Time Tracking,2024-05-03,10,Enterprise
FU000748,USR0050,Time Tracking,2024-04-19,9,Enterprise
FU000749,USR0050,Reporting & Analytics,2024-03-30,10,Enterprise
FU000750,USR0050,Reporting & Analytics,2024-06-11,15,Enterprise
FU000751,USR0050,Reporting & Analytics,2024-05-19,1,Enterprise
FU000752,USR0050,Reporting & Analytics,2024-03-09,12,Enterprise
FU000753,USR0050,Reporting & Analytics,2024-04-21,1,Enterprise
FU000754,USR0050,Integrations,2024-04-23,15,Enterprise
FU000755,USR0050,Integrations,2024-06-27,10,Enterprise
FU000756,USR0050,Integrations,2024-04-10,5,Enterprise
FU000757,USR0050,Integrations,2024-06-04,12,Enterprise
FU000758,USR0050,Calendar View,2024-05-25,1,Enterprise
FU000759,USR0050,Calendar View,2024-03-02,15,Enterprise
FU000760,USR0050,Calendar View,2024-03-25,3,Enterprise
FU000761,USR0050,Kanban Board,2024-04-01,4,Enterprise
FU000762,USR0050,Kanban Board,2024-03-04,12,Enterprise
FU000763,USR0050,Kanban Board,2024-03-03,10,Enterprise
FU000764,USR0051,Task Management,2024-04-26,2,Starter
FU000765,USR0051,Task Management,2024-06-24,11,Starter
FU000766,USR0051,Task Management,2024-06-08,1,Starter
FU000767,USR0051,Task Management,2024-05-01,4,Starter
FU000768,USR0051,Team Chat,2024-06-17,14,Starter
FU000769,USR0051,Team Chat,2024-06-13,1,Starter
FU000770,USR0051,Team Chat,2024-05-15,11,Starter
FU000771,USR0051,Team Chat,2024-05-08,7,Starter
FU000772,USR0051,Time Tracking,2024-05-08,4,Starter
FU000773,USR0051,Time Tracking,2024-04-25,7,Starter
FU000774,USR0051,Kanban Board,2024-04-26,12,Starter
FU000775,USR0051,Kanban Board,2024-04-26,14,Starter
FU000776,USR0052,Task Management,2024-06-02,4,Growth
FU000777,USR0052,Team Chat,2024-05-31,14,Growth
FU000778,USR0052,File Sharing,2024-06-14,15,Growth
FU000779,USR0052,File Sharing,2024-06-04,9,Growth
FU000780,USR0052,File Sharing,2024-05-30,7,Growth
FU000781,USR0052,File Sharing,2024-05-31,10,Growth
FU000782,USR0052,File Sharing,2024-06-07,3,Growth
FU000783,USR0052,Time Tracking,2024-06-06,3,Growth
FU000784,USR0052,Time Tracking,2024-06-24,2,Growth
FU000785,USR0052,Time Tracking,2024-05-31,10,Growth
FU000786,USR0052,Calendar View,2024-06-16,14,Growth
FU000787,USR0052,Calendar View,2024-06-29,14,Growth
FU000788,USR0052,Calendar View,2024-06-13,1,Growth
FU000789,USR0052,Calendar View,2024-06-05,3,Growth
FU000790,USR0052,Kanban Board,2024-06-22,9,Growth
FU000791,USR0052,Kanban Board,2024-06-29,4,Growth
FU000792,USR0052,Kanban Board,2024-05-30,8,Growth
FU000793,USR0053,Task Management,2024-04-27,10,Growth
FU000794,USR0053,Task Management,2024-04-27,1,Growth
FU000795,USR0053,Team Chat,2024-03-21,12,Growth
FU000796,USR0053,Team Chat,2024-05-25,14,Growth
FU000797,USR0053,File Sharing,2024-06-08,11,Growth
FU000798,USR0053,File Sharing,2024-05-01,6,Growth
FU000799,USR0053,File Sharing,2024-04-03,13,Growth
FU000800,USR0053,File Sharing,2024-04-30,11,Growth
FU000801,USR0053,Time Tracking,2024-03-16,5,Growth
FU000802,USR0053,Kanban Board,2024-06-22,6,Growth
FU000803,USR0053,Kanban Board,2024-05-22,14,Growth
FU000804,USR0053,Kanban Board,2024-06-28,3,Growth
FU000805,USR0054,Task Management,2024-05-15,11,Enterprise
FU000806,USR0054,Task Management,2024-06-24,14,Enterprise
FU000807,USR0054,Task Management,2024-04-25,11,Enterprise
FU000808,USR0054,Task Management,2024-05-22,9,Enterprise
FU000809,USR0054,Task Management,2024-05-17,4,Enterprise
FU000810,USR0054,Team Chat,2024-04-17,4,Enterprise
FU000811,USR0054,Team Chat,2024-06-09,9,Enterprise
FU000812,USR0054,File Sharing,2024-05-26,3,Enterprise
FU000813,USR0054,File Sharing,2024-06-05,2,Enterprise
FU000814,USR0054,File Sharing,2024-04-14,5,Enterprise
FU000815,USR0054,Reporting & Analytics,2024-06-26,3,Enterprise
FU000816,USR0054,Reporting & Analytics,2024-05-26,15,Enterprise
FU000817,USR0054,Reporting & Analytics,2024-05-13,4,Enterprise
FU000818,USR0054,Reporting & Analytics,2024-06-12,9,Enterprise
FU000819,USR0054,Reporting & Analytics,2024-05-10,12,Enterprise
FU000820,USR0054,Integrations,2024-05-17,4,Enterprise
FU000821,USR0054,Integrations,2024-05-13,5,Enterprise
FU000822,USR0054,Integrations,2024-05-13,6,Enterprise
FU000823,USR0054,Integrations,2024-05-09,3,Enterprise
FU000824,USR0054,Integrations,2024-05-21,15,Enterprise
FU000825,USR0054,Calendar View,2024-05-27,11,Enterprise
FU000826,USR0054,Kanban Board,2024-04-19,8,Enterprise
FU000827,USR0054,Kanban Board,2024-05-27,1,Enterprise
FU000828,USR0054,Kanban Board,2024-05-09,13,Enterprise
FU000829,USR0055,Task Management,2024-06-30,14,Starter
FU000830,USR0055,Task Management,2024-06-19,13,Starter
FU000831,USR0055,File Sharing,2024-06-10,3,Starter
FU000832,USR0055,File Sharing,2024-06-07,1,Starter
FU000833,USR0055,Time Tracking,2024-06-13,9,Starter
FU000834,USR0055,Kanban Board,2024-06-07,12,Starter
FU000835,USR0055,Kanban Board,2024-06-02,2,Starter
FU000836,USR0055,Kanban Board,2024-05-31,15,Starter
FU000837,USR0055,Kanban Board,2024-06-09,8,Starter
FU000838,USR0055,Kanban Board,2024-06-15,12,Starter
FU000839,USR0056,Task Management,2024-04-12,6,Enterprise
FU000840,USR0056,Team Chat,2024-06-13,15,Enterprise
FU000841,USR0056,Team Chat,2024-05-12,10,Enterprise
FU000842,USR0056,Team Chat,2024-06-16,14,Enterprise
FU000843,USR0056,File Sharing,2024-04-26,8,Enterprise
FU000844,USR0056,Time Tracking,2024-05-13,6,Enterprise
FU000845,USR0056,Time Tracking,2024-06-30,5,Enterprise
